label:LGMD
65237
-0.207293	-3.829956
-0.207244	-3.829193
-0.207194	-3.829193
-0.207144	-3.836823
-0.207094	-3.837585
-0.207044	-3.829193
-0.206994	-3.820801
-0.206945	-3.823090
-0.206895	-3.832245
-0.206845	-3.840637
-0.206795	-3.841400
-0.206745	-3.842163
-0.206696	-3.842926
-0.206646	-3.837585
-0.206596	-3.825378
-0.206546	-3.819275
-0.206496	-3.810120
-0.206446	-3.803253
-0.206397	-3.769684
-0.206347	-3.736115
-0.206297	-3.726196
-0.206247	-3.707123
-0.206197	-3.666687
-0.206148	-3.665924
-0.206098	-3.665924
-0.206048	-3.669739
-0.205998	-3.671265
-0.205948	-3.671265
-0.205898	-3.668213
-0.205849	-3.671265
-0.205799	-3.668213
-0.205749	-3.662109
-0.205699	-3.662109
-0.205649	-3.665161
-0.205600	-3.666687
-0.205550	-3.660583
-0.205500	-3.653717
-0.205450	-3.662872
-0.205400	-3.665924
-0.205350	-3.663635
-0.205301	-3.663635
-0.205251	-3.664398
-0.205201	-3.666687
-0.205151	-3.671265
-0.205101	-3.673553
-0.205052	-3.670502
-0.205002	-3.675079
-0.204952	-3.681946
-0.204902	-3.681946
-0.204852	-3.682709
-0.204802	-3.682709
-0.204753	-3.686523
-0.204703	-3.689575
-0.204653	-3.694916
-0.204603	-3.701019
-0.204553	-3.703308
-0.204504	-3.704071
-0.204454	-3.707123
-0.204404	-3.708649
-0.204354	-3.711700
-0.204304	-3.712463
-0.204254	-3.712463
-0.204205	-3.710938
-0.204155	-3.710938
-0.204105	-3.713989
-0.204055	-3.716278
-0.204005	-3.715515
-0.203956	-3.713989
-0.203906	-3.714752
-0.203856	-3.718567
-0.203806	-3.718567
-0.203756	-3.714752
-0.203706	-3.718567
-0.203657	-3.722382
-0.203607	-3.723907
-0.203557	-3.723907
-0.203507	-3.723145
-0.203457	-3.723145
-0.203408	-3.726196
-0.203358	-3.733063
-0.203308	-3.734589
-0.203258	-3.729248
-0.203208	-3.729248
-0.203158	-3.730774
-0.203109	-3.730774
-0.203059	-3.734589
-0.203009	-3.737640
-0.202959	-3.736877
-0.202909	-3.738403
-0.202860	-3.741455
-0.202810	-3.749847
-0.202760	-3.754425
-0.202710	-3.749847
-0.202660	-3.749847
-0.202610	-3.749084
-0.202561	-3.749084
-0.202511	-3.747559
-0.202461	-3.746033
-0.202411	-3.745270
-0.202361	-3.749084
-0.202312	-3.754425
-0.202262	-3.755951
-0.202212	-3.755951
-0.202162	-3.755951
-0.202112	-3.757477
-0.202062	-3.763580
-0.202013	-3.767395
-0.201963	-3.768921
-0.201913	-3.770447
-0.201863	-3.779602
-0.201813	-3.785706
-0.201764	-3.781891
-0.201714	-3.783417
-0.201664	-3.784943
-0.201614	-3.788757
-0.201564	-3.796387
-0.201514	-3.800964
-0.201465	-3.800964
-0.201415	-3.801727
-0.201365	-3.803253
-0.201315	-3.807068
-0.201265	-3.810883
-0.201216	-3.814697
-0.201166	-3.823090
-0.201116	-3.831482
-0.201066	-3.835297
-0.201016	-3.835297
-0.200966	-3.840637
-0.200917	-3.839874
-0.200867	-3.838348
-0.200817	-3.840637
-0.200767	-3.840637
-0.200717	-3.840637
