-0.21681,-65.222
-0.21676,-65.216
-0.21671,-65.216
-0.21666,-65.216
-0.21661,-65.217
-0.21656,-65.217
-0.21651,-65.223
-0.21646,-65.223
-0.21641,-65.226
-0.21636,-65.229
-0.21631,-65.234
-0.21626,-65.234
-0.21621,-65.235
-0.21616,-65.232
-0.21611,-65.232
-0.21606,-65.231
-0.21601,-65.226
-0.21596,-65.22
-0.21591,-65.21
-0.21586,-65.21
-0.21581,-65.207
-0.21576,-65.202
-0.21571,-65.199
-0.21566,-65.195
-0.21561,-65.19
-0.21556,-65.19
-0.21551,-65.184
-0.21546,-65.182
-0.21541,-65.171
-0.21536,-65.171
-0.21531,-65.183
-0.21526,-65.183
-0.21521,-65.178
-0.21516,-65.171
-0.21511,-65.164
-0.21507,-65.171
-0.21502,-65.178
-0.21497,-65.167
-0.21492,-65.167
-0.21487,-65.167
-0.21482,-65.172
-0.21477,-65.166
-0.21472,-65.162
-0.21467,-65.157
-0.21462,-65.149
-0.21457,-65.148
-0.21452,-65.147
-0.21447,-65.146
-0.21442,-65.144
-0.21437,-65.137
-0.21432,-65.134
-0.21427,-65.131
-0.21422,-65.134
-0.21417,-65.131
-0.21412,-65.13
-0.21407,-65.128
-0.21402,-65.131
-0.21397,-65.131
-0.21392,-65.127
-0.21387,-65.123
-0.21382,-65.12
-0.21377,-65.117
-0.21372,-65.119
-0.21367,-65.12
-0.21362,-65.113
-0.21357,-65.113
-0.21352,-65.116
-0.21347,-65.12
-0.21342,-65.12
-0.21337,-65.116
-0.21332,-65.113
-0.21327,-65.113
-0.21322,-65.113
-0.21317,-65.116
-0.21312,-65.119
-0.21307,-65.116
-0.21302,-65.115
-0.21297,-65.113
-0.21292,-65.115
-0.21287,-65.115
-0.21282,-65.112
-0.21277,-65.107
-0.21272,-65.107
-0.21267,-65.107
-0.21262,-65.112
-0.21257,-65.109
-0.21252,-65.105
-0.21247,-65.102
-0.21242,-65.101
-0.21237,-65.1
-0.21233,-65.097
-0.21228,-65.096
-0.21223,-65.096
-0.21218,-65.092
-0.21213,-65.093
-0.21208,-65.102
-0.21203,-65.097
-0.21198,-65.087
-0.21193,-65.087
-0.21188,-65.087
-0.21183,-65.087
-0.21178,-65.079
-0.21173,-65.081
-0.21168,-65.081
-0.21163,-65.084
-0.21158,-65.086
-0.21153,-65.091
-0.21148,-65.071
-0.21143,-65.071
-0.21138,-65.063
-0.21133,-65.052
-0.21128,-65.047
-0.21123,-65.043
-0.21118,-65.042
-0.21113,-65.052
-0.21108,-65.052
-0.21103,-65.052
-0.21098,-65.046
-0.21093,-65.033
-0.21088,-65.032
-0.21083,-65.031
-0.21078,-65.037
-0.21073,-65.037
-0.21068,-65.033
-0.21063,-65.035
-0.21058,-65.04
-0.21053,-65.045
-0.21048,-65.049
-0.21043,-65.058
-0.21038,-65.063
-0.21033,-65.066
-0.21028,-65.064
-0.21023,-65.065
-0.21018,-65.065
-0.21013,-65.067
-0.21008,-65.075
-0.21003,-65.081
-0.20998,-65.083
-0.20993,-65.085
-0.20988,-65.089
-0.20983,-65.09
-0.20978,-65.094
-0.20973,-65.094
-0.20968,-65.094
-0.20963,-65.094
-0.20959,-65.094
-0.20954,-65.103
-0.20949,-65.103
-0.20944,-65.104
-0.20939,-65.109
-0.20934,-65.113
-0.20929,-65.115
-0.20924,-65.129
-0.20919,-65.127
-0.20914,-65.128
-0.20909,-65.131
-0.20904,-65.131
-0.20899,-65.131
-0.20894,-65.136
-0.20889,-65.14
-0.20884,-65.142
-0.20879,-65.142
-0.20874,-65.145
-0.20869,-65.142
-0.20864,-65.134
-0.20859,-65.13
-0.20854,-65.137
-0.20849,-65.145
-0.20844,-65.148
-0.20839,-65.155
-0.20834,-65.155
-0.20829,-65.158
-0.20824,-65.162
-0.20819,-65.171
-0.20814,-65.17
-0.20809,-65.171
-0.20804,-65.171
-0.20799,-65.174
-0.20794,-65.176
-0.20789,-65.176
-0.20784,-65.176
-0.20779,-65.181
-0.20774,-65.189
-0.20769,-65.197
-0.20764,-65.197
-0.20759,-65.197
-0.20754,-65.197
-0.20749,-65.197
-0.20744,-65.197
-0.20739,-65.197
-0.20734,-65.187
-0.20729,-65.184
-0.20724,-65.184
-0.20719,-65.184
-0.20714,-65.191
-0.20709,-65.192
-0.20704,-65.184
-0.20699,-65.175
-0.20694,-65.178
-0.20689,-65.187
-0.20685,-65.195
-0.2068,-65.196
-0.20675,-65.197
-0.2067,-65.197
-0.20665,-65.192
-0.2066,-65.18
-0.20655,-65.174
-0.2065,-65.165
-0.20645,-65.158
-0.2064,-65.124
-0.20635,-65.091
-0.2063,-65.081
-0.20625,-65.062
-0.2062,-65.021
-0.20615,-65.02
-0.2061,-65.02
-0.20605,-65.024
-0.206,-65.026
-0.20595,-65.026
-0.2059,-65.023
-0.20585,-65.026
-0.2058,-65.023
-0.20575,-65.017
-0.2057,-65.017
-0.20565,-65.02
-0.2056,-65.021
-0.20555,-65.015
-0.2055,-65.008
-0.20545,-65.017
-0.2054,-65.02
-0.20535,-65.018
-0.2053,-65.018
-0.20525,-65.019
-0.2052,-65.021
-0.20515,-65.026
-0.2051,-65.028
-0.20505,-65.025
-0.205,-65.03
-0.20495,-65.036
-0.2049,-65.036
-0.20485,-65.037
-0.2048,-65.037
-0.20475,-65.041
-0.2047,-65.044
